20251022;5.17;5.15;5.23;5.13;22050785;114190939;0.36;-0.58;-0.030
20251021;5.13;5.18;5.21;5.12;25688764;132762434;0.42;0.78;0.040
20251020;5.16;5.14;5.2;5.09;30712477;157837449;0.5;-0.58;-0.030
20251017;5.26;5.17;5.31;5.14;35558559;185172535;0.58;-0.77;-0.040
20251016;5.35;5.21;5.39;5.19;40089868;211524780;0.65;-3.34;-0.180
20251015;5.36;5.39;5.51;5.31;57161877;308891592;0.93;0.94;0.050
20251014;5.41;5.34;5.43;5.27;46741806;249410736;0.76;-0.93;-0.050
20251013;5.27;5.39;5.42;5.18;54577059;291416426;0.89;0.19;0.010
20251010;5.15;5.38;5.38;5.14;60861137;322238443;0.99;4.06;0.210
20251009;5.3;5.17;5.31;5.09;70587181;365267781;1.14;-1.52;-0.080
20250930;5.21;5.25;5.28;5.14;46578273;242370814;0.76;0.77;0.040
20250929;5.08;5.21;5.23;4.96;51279998;263521608;0.83;2.56;0.130
20250926;4.8;5.08;5.13;4.79;53478668;267720256;0.87;5.39;0.260
20250925;4.88;4.82;4.91;4.81;29477548;143088859;0.48;-0.82;-0.040
20250924;4.78;4.86;4.88;4.74;28586516;137801015;0.46;1.04;0.050
20250923;4.81;4.81;4.82;4.72;26539673;126566464;0.43;0.0;0.000
20250922;4.85;4.81;4.85;4.76;28967500;139076980;0.47;-0.82;-0.040
20250919;4.81;4.85;4.88;4.8;22333400;108203806;0.36;1.04;0.050
20250918;4.87;4.8;4.88;4.78;30297010;146403047;0.49;-1.44;-0.070
20250917;4.84;4.87;4.88;4.8;24769688;120090870;0.4;0.21;0.010
20250916;4.91;4.86;4.95;4.79;28842561;140121443;0.47;-0.41;-0.020
20250915;4.99;4.88;5.0;4.83;46516531;227285690;0.75;-2.59;-0.130
20250912;4.9;5.01;5.1;4.87;59229811;295529575;0.96;2.45;0.120
20250911;4.9;4.89;4.93;4.82;39239648;190882778;0.64;0.2;0.010
20250910;5.02;5.0;5.05;4.95;29953634;149929759;0.49;-0.99;-0.050
20250909;4.99;5.05;5.06;4.96;42140330;211567040;0.68;1.0;0.050
20250908;4.77;5.0;5.03;4.76;56409032;277442390;0.91;3.95;0.190
20250905;4.74;4.81;4.81;4.71;34321400;163145690;0.56;1.69;0.080
20250904;4.78;4.73;4.78;4.67;37540526;177088523;0.61;-1.46;-0.070
20250903;4.79;4.8;4.84;4.74;33074820;158462106;0.54;0.63;0.030
20250902;4.78;4.77;4.79;4.72;32949332;156547672;0.53;-0.42;-0.020
20250901;4.79;4.79;4.84;4.74;41028429;196464411;0.67;0.21;0.010
20250829;4.73;4.78;4.81;4.66;68745340;326044112;1.12;1.06;0.050
20250828;4.71;4.73;4.77;4.64;38072537;179132952;0.62;0.42;0.020
20250827;4.79;4.71;4.82;4.71;40492362;192663937;0.66;-2.08;-0.100
20250826;4.85;4.81;4.86;4.75;61841205;298166720;1.0;-0.21;-0.010
20250825;4.78;4.82;4.88;4.75;48383248;233573286;0.78;1.05;0.050
20250822;4.8;4.77;4.82;4.73;54903846;262163767;0.89;-0.63;-0.030
20250821;4.72;4.8;4.85;4.7;65448609;313895803;1.06;1.69;0.080
20250820;4.56;4.72;4.79;4.55;98226677;461546759;1.59;5.59;0.250
20250819;4.4;4.47;4.48;4.39;35503578;157573160;0.58;2.05;0.090
20250818;4.42;4.38;4.43;4.37;36157291;159041769;0.59;-0.68;-0.030
20250815;4.39;4.41;4.45;4.38;25946160;114535354;0.42;0.23;0.010
20250814;4.47;4.4;4.49;4.4;27161400;120386375;0.44;-1.57;-0.070
20250813;4.52;4.47;4.54;4.45;34500767;155090167;0.56;-0.89;-0.040
20250812;4.52;4.51;4.54;4.49;18798328;84821078;0.3;-0.22;-0.010
20250811;4.6;4.52;4.61;4.51;32537826;147867988;0.53;-1.31;-0.060
20250808;4.53;4.58;4.62;4.53;22641500;103724492;0.37;0.88;0.040
20250807;4.57;4.54;4.58;4.48;26370700;119273901;0.43;-0.87;-0.040
20250806;4.62;4.58;4.62;4.54;23066152;105539660;0.37;-0.43;-0.020
20250805;4.54;4.6;4.65;4.52;27589280;126682152;0.45;1.77;0.080
20250804;4.5;4.52;4.54;4.43;28682000;128610039;0.47;0.22;0.010
20250801;4.57;4.51;4.6;4.5;31676801;143814823;0.51;-0.88;-0.040
20250731;4.7;4.55;4.72;4.52;44946413;205929676;0.73;-4.01;-0.190
20250730;4.69;4.74;4.88;4.68;59125075;283687392;0.96;0.64;0.030
20250729;4.58;4.71;4.72;4.58;35894552;166722464;0.58;2.61;0.120
20250728;4.71;4.59;4.73;4.58;48542360;223834565;0.79;-3.16;-0.150
20250725;4.74;4.74;4.79;4.71;27135100;128733279;0.44;0.0;0.000
20250724;4.71;4.74;4.76;4.64;36752780;172969962;0.6;0.21;0.010
20250723;4.85;4.73;4.87;4.72;42518089;203459267;0.69;-1.87;-0.090
20250722;4.67;4.82;4.84;4.67;54143301;258009226;0.88;3.43;0.160
20250721;4.64;4.66;4.73;4.64;40878943;191057103;0.66;1.53;0.070
20250718;4.6;4.59;4.64;4.57;25730960;118179168;0.42;0.0;0.000
20250717;4.53;4.59;4.61;4.51;27753836;126540449;0.45;1.32;0.060
20250716;4.58;4.53;4.59;4.5;29216368;132529473;0.47;-0.88;-0.040
20250715;4.59;4.57;4.63;4.55;35116130;161210939;0.57;-0.44;-0.020
20250714;4.52;4.59;4.61;4.52;37986625;174047829;0.62;1.1;0.050
20250711;4.55;4.54;4.59;4.53;46823828;213157988;0.76;-0.22;-0.010
20250710;4.48;4.55;4.56;4.47;33782320;152402808;0.55;1.34;0.060
20250709;4.53;4.49;4.56;4.46;34887300;156441295;0.57;-0.66;-0.030
20250708;4.47;4.52;4.54;4.43;39082329;175191271;0.63;0.89;0.040
20250707;4.4;4.48;4.5;4.38;45130480;200313698;0.73;1.59;0.070
20250704;4.38;4.41;4.46;4.37;46205540;204405908;0.75;0.46;0.020
20250703;4.4;4.39;4.42;4.3;47179110;205760349;0.77;-0.45;-0.020
20250702;4.29;4.41;4.45;4.27;76357143;333705353;1.24;2.8;0.120
20250701;4.2;4.29;4.31;4.17;51744352;220379102;0.84;2.14;0.090
20250630;4.1;4.2;4.23;4.09;79712678;333169715;1.29;2.44;0.100
20250627;4.09;4.1;4.12;4.08;32456251;133199081;0.53;0.49;0.020
20250626;4.12;4.08;4.14;4.08;34923839;143023471;0.57;-0.97;-0.040
20250625;4.11;4.12;4.13;4.09;24243289;99682167;0.39;0.24;0.010
20250624;4.09;4.11;4.12;4.08;22591023;92624678;0.37;0.49;0.020
20250623;4.09;4.09;4.11;4.06;22805025;93194149;0.37;0.0;0.000
20250620;4.09;4.09;4.11;4.07;19462119;79725058;0.32;0.0;0.000
20250619;4.14;4.09;4.15;4.07;34706797;142105155;0.56;-1.21;-0.050
20250618;4.11;4.14;4.15;4.08;30713984;126292208;0.5;0.73;0.030
20250617;4.12;4.11;4.13;4.1;13703800;56359584;0.22;0.0;0.000
20250616;4.11;4.11;4.15;4.1;25305092;104360874;0.41;-0.24;-0.010
20250613;4.1;4.12;4.14;4.09;33373179;137575171;0.54;0.73;0.030
20250612;4.15;4.09;4.16;4.08;49811480;204859598;0.81;-1.45;-0.060
20250611;4.14;4.15;4.18;4.13;28948361;120569316;0.47;0.24;0.010
20250610;4.15;4.14;4.17;4.13;29188610;121097388;0.47;-0.48;-0.020
20250609;4.17;4.16;4.18;4.14;20881057;86886345;0.34;-0.24;-0.010
20250606;4.15;4.17;4.17;4.14;22246152;92516801;0.36;0.72;0.030
20250605;4.17;4.14;4.18;4.14;27878020;115667468;0.45;-0.48;-0.020
20250604;4.16;4.16;4.19;4.15;25098854;104493271;0.41;0.0;0.000
20250603;4.24;4.16;4.24;4.14;53871863;224776982;0.87;-2.35;-0.100
20250530;4.27;4.26;4.29;4.24;29509790;125801688;0.48;-0.23;-0.010
20250529;4.27;4.27;4.3;4.27;18306700;78370077;0.3;-0.47;-0.020
20250528;4.28;4.29;4.3;4.26;14448440;61800662;0.23;0.23;0.010
20250527;4.33;4.28;4.34;4.26;22334060;95789520;0.36;-1.15;-0.050
20250526;4.29;4.33;4.36;4.26;22415800;96991426;0.36;0.93;0.040
20250523;4.31;4.29;4.36;4.29;24695887;106807731;0.4;-0.23;-0.010
20250522;4.27;4.3;4.32;4.24;28255593;121169503;0.46;0.7;0.030
20250521;4.26;4.27;4.28;4.24;17254300;73664593;0.28;0.23;0.010
20250520;4.28;4.26;4.29;4.25;19813863;84519132;0.32;-0.23;-0.010
20250519;4.26;4.27;4.29;4.22;26755127;113986427;0.43;0.0;0.000
20250516;4.33;4.27;4.35;4.24;28899806;123646454;0.47;-1.39;-0.060
20250515;4.36;4.33;4.39;4.33;22711060;98899670;0.37;-0.69;-0.030
20250514;4.42;4.36;4.42;4.34;24961060;108963456;0.4;-1.13;-0.050
20250513;4.39;4.41;4.42;4.36;28822400;126505320;0.47;1.38;0.060
20250512;4.34;4.35;4.39;4.31;25269200;109910691;0.41;0.23;0.010
20250509;4.32;4.34;4.43;4.3;47510540;207807538;0.77;1.17;0.050
20250508;4.36;4.37;4.39;4.34;28869913;126224480;0.47;0.0;0.000
20250507;4.39;4.37;4.42;4.34;29499240;128747388;0.48;-0.23;-0.010
20250506;4.34;4.38;4.41;4.26;44523966;193282552;0.72;1.39;0.060
20250430;4.37;4.32;4.38;4.25;29180120;125667382;0.47;-0.92;-0.040
20250429;4.38;4.36;4.49;4.35;30381900;133916245;0.49;-0.91;-0.040
20250428;4.37;4.4;4.46;4.34;45279652;199557567;0.73;1.38;0.060
