20251022;20.1;19.85;20.25;19.75;2006692;39920327;0.64;-1.73;-0.350
20251021;19.71;20.2;20.26;19.6;3288346;65648061;1.05;2.23;0.440
20251020;19.75;19.76;20.0;19.39;2179097;42986529;0.69;1.75;0.340
20251017;19.53;19.42;19.96;19.35;3239447;63610780;1.03;-0.51;-0.100
20251016;19.62;19.52;20.14;19.35;5014373;99325359;1.6;-0.96;-0.190
20251015;19.76;19.71;19.99;19.2;5341395;104753664;1.7;-1.1;-0.220
20251014;20.11;19.93;20.78;19.72;5078338;102415464;1.62;-1.43;-0.290
20251013;20.0;20.22;20.7;19.8;5551122;112045896;1.77;-2.6;-0.540
20251010;19.82;20.76;21.19;19.42;9324176;190474304;2.97;5.27;1.040
20251009;19.64;19.72;19.95;19.44;4642198;91789288;1.48;0.2;0.040
20250930;19.31;19.68;19.84;19.1;4052596;79250708;1.29;1.5;0.290
20250929;19.81;19.39;20.08;19.21;4156862;80747753;1.32;-2.27;-0.450
20250926;19.91;19.84;20.21;19.52;3603855;71503959;1.15;-0.55;-0.110
20250925;20.05;19.95;20.43;19.6;4393686;88661812;1.4;-0.4;-0.080
20250924;19.58;20.03;20.04;19.5;3898821;77291906;1.24;2.61;0.510
20250923;20.08;19.52;20.28;19.1;6363258;124150371;2.03;-2.69;-0.540
20250922;19.63;20.06;20.31;19.51;6483672;129482538;2.07;2.5;0.490
20250919;19.91;19.57;20.12;19.5;5924737;116797344;1.89;-2.25;-0.450
20250918;19.81;20.02;20.65;19.77;10015099;202103881;3.19;0.86;0.170
20250917;20.23;19.85;20.29;19.75;7771849;155089747;2.48;-1.88;-0.380
20250916;20.0;20.23;20.3;19.6;8137526;162620044;2.59;1.15;0.230
20250915;20.87;20.0;20.87;19.8;15786084;317337528;5.03;-4.58;-0.960
20250912;21.44;20.96;21.49;20.89;5445253;115141619;1.83;-1.83;-0.390
20250911;20.55;21.35;21.57;19.92;7519609;158414681;2.52;2.89;0.600
20250910;20.23;20.75;20.91;20.2;8303932;170847262;2.79;1.27;0.260
20250909;22.14;20.49;22.14;20.16;16013948;336403209;5.37;-7.54;-1.670
20250908;22.0;22.16;22.35;21.1;9070472;199189210;3.04;-1.73;-0.390
20250905;22.7;22.55;22.7;21.4;11510258;252652941;3.86;2.36;0.520
20250904;25.7;22.03;25.86;21.67;14011335;325160902;4.7;-14.28;-3.670
20250903;24.6;25.7;26.13;24.25;18673393;474516801;6.26;7.76;1.850
20250902;23.65;23.85;24.1;22.88;6943425;162915857;2.33;0.93;0.220
20250901;22.8;23.63;24.85;22.3;14166252;333932887;4.75;4.56;1.030
20250829;22.95;22.6;22.97;22.11;6195889;138856078;2.08;-1.7;-0.390
20250828;22.84;22.99;23.17;22.0;5656647;128084170;1.9;0.22;0.050
