20251022;2.12;2.13;2.15;2.1;42371982;90278425;2.18;0.47;0.010
20251021;2.04;2.12;2.12;2.03;57196921;119426519;2.94;3.92;0.080
20251020;2.04;2.04;2.06;2.02;22421280;45693766;1.15;0.99;0.020
20251017;2.05;2.02;2.07;2.01;30415300;62101673;1.56;-1.46;-0.030
20251016;2.11;2.05;2.11;2.04;41565648;85795467;2.14;-2.84;-0.060
20251015;2.09;2.11;2.13;2.08;33448864;70238879;1.72;0.48;0.010
20251014;2.08;2.1;2.16;2.08;54818600;116160946;2.82;0.96;0.020
20251013;2.07;2.08;2.08;2.01;41068784;84430665;2.11;-1.89;-0.040
20251010;2.08;2.12;2.16;2.07;61767329;131578317;3.17;1.44;0.030
20251009;2.09;2.09;2.11;2.06;42962837;89321115;2.21;0.0;0.000
20250930;2.13;2.09;2.16;2.08;37201044;78111389;1.91;-1.88;-0.040
20250929;2.08;2.13;2.13;2.05;42326187;88995157;2.17;2.4;0.050
20250926;2.07;2.08;2.13;2.04;39987281;83397650;2.05;0.48;0.010
20250925;2.1;2.07;2.14;2.06;54697087;114366690;2.81;-1.43;-0.030
20250924;2.1;2.1;2.11;2.06;46441117;97132893;2.39;-0.47;-0.010
20250923;2.18;2.11;2.19;2.06;80892461;170005704;4.16;-3.65;-0.080
20250922;2.25;2.19;2.25;2.17;73718529;161526681;3.79;-2.67;-0.060
20250919;2.38;2.25;2.38;2.18;147014856;331740696;7.55;-6.64;-0.160
20250918;2.31;2.41;2.54;2.3;222721638;540058813;11.44;3.88;0.090
20250917;2.34;2.32;2.35;2.28;81281686;187753785;4.18;-1.28;-0.030
20250916;2.32;2.35;2.36;2.29;94072872;218800599;4.83;0.86;0.020
20250915;2.27;2.33;2.39;2.24;119994348;275243127;6.17;3.1;0.070
20250912;2.2;2.26;2.34;2.19;122780596;276840469;6.31;2.73;0.060
20250911;2.23;2.2;2.23;2.16;98594663;215325706;5.07;-1.79;-0.040
20250910;2.17;2.24;2.28;2.15;155307956;344507863;7.98;4.19;0.090
20250909;2.14;2.15;2.22;2.13;101504079;220289428;5.22;0.94;0.020
20250908;2.16;2.13;2.2;2.12;87789974;189239402;4.51;-1.39;-0.030
20250905;2.15;2.16;2.18;2.08;120453394;257478745;6.19;0.47;0.010
20250904;2.14;2.15;2.22;2.11;138634490;298759577;7.12;2.38;0.050
20250903;2.19;2.1;2.22;2.09;182069518;390034579;9.35;-4.11;-0.090
20250902;2.0;2.19;2.19;1.99;136706401;295653676;7.02;10.05;0.200
20250901;1.95;1.99;2.01;1.93;48550993;96114309;2.49;2.05;0.040
20250829;1.98;1.95;1.99;1.94;38101500;74690921;1.96;-2.01;-0.040
20250828;2.0;1.99;2.04;1.93;54597400;108676414;2.81;-1.0;-0.020
20250827;2.05;2.01;2.09;2.0;52882863;108017373;2.72;-1.95;-0.040
20250826;2.04;2.05;2.06;2.02;48787507;99937292;2.51;0.49;0.010
20250825;2.05;2.04;2.06;2.02;47714111;97176674;2.45;0.0;0.000
20250822;2.03;2.04;2.06;2.0;42507161;86158040;2.18;0.49;0.010
20250821;2.04;2.03;2.06;2.01;58544019;118900103;3.01;-0.49;-0.010
20250820;1.97;2.04;2.09;1.96;96879885;195914473;4.98;4.08;0.080
20250819;1.93;1.96;1.97;1.92;57117758;111659674;2.93;2.08;0.040
20250818;1.9;1.92;1.94;1.89;44995891;86645255;2.31;1.59;0.030
20250815;1.88;1.89;1.9;1.87;23268873;43999271;1.2;0.53;0.010
20250814;1.93;1.88;1.94;1.88;40988060;78032876;2.11;-2.59;-0.050
