20251022;31.9;32.03;32.46;31.66;992509;31814848;1.13;0.06;0.020
20251021;31.23;32.01;32.02;31.13;1700500;53846732;1.93;2.66;0.830
20251020;31.27;31.18;31.56;30.87;1369400;42670886;1.56;1.14;0.350
20251017;31.69;30.83;31.84;30.8;1315000;40996009;1.49;-2.81;-0.890
20251016;32.2;31.72;32.3;31.55;1058200;33693887;1.2;-1.49;-0.480
20251015;31.98;32.2;32.47;31.7;1297412;41635181;1.47;1.07;0.340
20251014;33.0;31.86;33.34;31.75;1912200;62032784;2.17;-2.36;-0.770
20251013;32.1;32.63;32.76;31.1;1893200;60776498;2.15;-1.39;-0.460
20251010;34.0;33.09;34.04;33.02;2061600;68760103;2.34;-2.79;-0.950
20251009;33.81;34.04;34.76;33.81;2248409;77217033;2.56;0.65;0.220
20250930;34.42;33.82;35.38;33.73;2149500;73414063;2.44;-1.23;-0.420
20250929;34.31;34.24;34.8;34.0;2304700;79254817;2.62;-0.98;-0.340
20250926;34.6;34.58;35.82;34.25;4163500;145781791;4.73;0.67;0.230
20250925;35.25;34.35;35.26;34.3;2391212;83049067;2.72;-2.55;-0.900
20250924;34.0;35.25;35.87;33.65;3210600;112322012;3.65;2.2;0.760
20250923;35.18;34.49;35.2;33.85;2983300;102638771;3.39;-1.96;-0.690
20250922;33.9;35.18;35.38;33.73;3767129;131033399;4.28;3.78;1.280
20250919;33.93;33.9;34.33;33.51;1990800;67498122;2.26;-0.59;-0.200
20250918;34.38;34.1;35.14;33.61;2510800;86318223;2.85;-1.16;-0.400
20250917;34.86;34.5;35.1;34.31;2180700;75515947;2.48;-0.98;-0.340
20250916;34.7;34.84;34.97;34.25;2236300;77561622;2.54;0.49;0.170
20250915;35.59;34.67;36.2;34.51;3569629;124650207;4.06;-3.16;-1.130
20250912;35.88;35.8;36.84;35.0;4388300;158142032;4.99;-0.22;-0.080
20250911;34.41;35.88;35.88;34.39;5013500;177172242;5.7;3.25;1.130
20250910;34.44;34.75;35.36;34.1;3825500;132875332;4.35;1.52;0.520
20250909;33.75;34.23;35.53;33.31;4761100;164247980;5.41;-0.47;-0.160
20250908;32.92;34.39;34.85;32.92;6119500;209116965;6.95;3.34;1.110
20250905;30.94;33.28;33.38;30.72;3755700;120595139;4.27;7.7;2.380
20250904;31.58;30.9;32.4;30.43;2321600;72955943;2.64;-2.12;-0.670
20250903;32.54;31.57;32.58;31.4;2035400;65148101;2.31;-2.23;-0.720
20250902;33.6;32.29;33.85;31.74;3260900;105759757;3.71;-3.9;-1.310
20250901;33.61;33.6;34.12;32.95;3246500;108779275;3.69;-0.06;-0.020
20250829;33.55;33.62;33.9;33.16;2986629;100352642;3.39;-0.68;-0.230
20250828;33.05;33.85;33.85;32.02;4873300;161555215;5.54;2.08;0.690
20250827;33.48;33.16;34.6;33.16;4810100;162794832;5.47;-0.9;-0.300
20250826;33.02;33.46;33.73;32.67;3328339;111120404;3.78;1.27;0.420
20250825;33.07;33.04;33.09;32.5;3150600;103448346;3.58;0.64;0.210
20250822;32.94;32.83;33.0;32.47;2776200;91001761;3.15;-0.36;-0.120
20250821;32.83;32.95;33.23;32.38;2506600;82191219;2.85;-0.36;-0.120
20250820;32.61;33.07;33.07;32.2;2757800;90515583;3.13;0.92;0.300
20250819;32.31;32.77;32.78;32.08;2807900;91371341;3.19;1.42;0.460
20250818;32.1;32.31;32.62;31.8;3546000;114594077;4.03;1.51;0.480
20250815;31.02;31.83;32.17;31.0;2745421;87263915;3.12;2.41;0.750
20250814;32.38;31.08;32.54;31.02;2856400;90022952;3.25;-4.25;-1.380
20250813;32.45;32.46;32.77;32.18;2048500;66419976;2.33;0.03;0.010
20250812;32.95;32.45;32.97;32.27;1904400;61924281;2.16;-0.55;-0.180
20250811;32.0;32.63;32.78;31.85;2004218;65007615;2.28;1.65;0.530
20250808;32.27;32.1;32.27;31.6;1764200;56279817;2.0;0.16;0.050
20250807;32.3;32.05;32.75;31.82;2495600;80119598;2.84;-0.87;-0.280
20250806;32.67;32.33;32.75;31.82;3322500;107376076;3.78;-1.58;-0.520
20250805;31.97;32.85;33.96;31.97;5283900;174088125;6.0;3.73;1.180
20250804;31.11;31.67;31.75;31.0;2010800;63318600;2.29;1.6;0.500
20250801;31.58;31.17;31.65;31.01;1614400;50428617;1.83;-0.95;-0.300
20250731;31.93;31.47;32.47;31.31;2710600;86066313;3.08;-1.59;-0.510
20250730;31.6;31.98;32.01;31.35;2893854;91948293;3.29;1.07;0.340
20250729;31.58;31.64;32.09;31.22;2292400;72372503;2.61;-0.35;-0.110
20250728;30.54;31.75;31.82;30.41;5224700;163660292;5.94;4.44;1.350
20250725;30.11;30.4;30.4;30.03;1359900;41144753;1.55;0.93;0.280
20250724;30.08;30.12;30.48;29.97;1780200;53681002;2.02;-0.1;-0.030
20250723;30.21;30.15;30.37;30.05;1462700;44142753;1.66;-0.76;-0.230
20250722;31.06;30.38;31.24;30.21;2652900;81087991;3.01;-2.41;-0.750
20250721;31.05;31.13;31.32;30.7;2040304;63206649;2.32;-0.26;-0.080
20250718;31.64;31.21;32.47;31.01;2700500;84874565;3.07;-1.55;-0.490
20250717;30.56;31.7;31.75;30.56;4126200;129753616;4.69;3.63;1.110
20250716;31.35;30.59;31.35;30.53;2178010;66967380;2.48;-1.58;-0.490
20250715;31.36;31.08;31.75;30.8;2371500;74135972;2.69;-0.8;-0.250
20250714;30.95;31.33;31.54;30.53;2334700;72692846;2.65;1.29;0.400
20250711;31.91;30.93;31.91;30.66;2898010;89705250;3.29;-3.07;-0.980
20250710;32.15;31.91;33.21;31.39;3765610;121091526;4.28;-0.68;-0.220
20250709;31.92;32.13;32.85;31.87;4329200;139914481;4.92;0.66;0.210
20250708;31.4;31.92;32.5;31.05;4672621;149586979;5.31;2.31;0.720
20250707;31.13;31.2;31.78;30.95;2121221;66154305;2.41;-0.86;-0.270
20250704;31.61;31.47;31.79;30.98;3792682;118984940;4.31;-0.35;-0.110
20250703;30.39;31.58;32.98;29.9;6069439;191703376;6.9;4.81;1.450
20250702;30.5;30.13;30.62;29.88;2007600;60343197;2.28;-2.18;-0.670
20250701;31.54;30.8;31.57;30.24;3450800;106351299;3.92;-1.12;-0.350
20250630;30.23;31.15;31.2;30.23;3798700;116853716;4.32;3.04;0.920
20250627;29.78;30.23;30.68;29.36;2815300;84631471;3.2;1.48;0.440
20250626;29.78;29.79;30.55;29.73;2444000;73397116;2.78;-0.07;-0.020
20250625;30.0;29.81;30.15;29.5;2670900;79382688;3.04;-0.9;-0.270
20250624;29.7;30.08;30.36;29.7;2778430;83461601;3.16;1.28;0.380
20250623;29.0;29.7;29.99;28.9;2867900;84990064;3.26;1.19;0.350
20250620;29.4;29.35;30.37;29.1;4185821;124051339;4.76;0.31;0.090
20250619;29.55;29.26;30.3;28.92;3776800;111640528;4.29;-0.98;-0.290
20250618;28.07;29.55;29.57;28.07;3979350;115730599;4.52;4.42;1.250
20250617;28.65;28.3;28.69;28.11;929600;26356275;1.06;-0.67;-0.190
20250616;28.04;28.49;28.86;27.78;1251779;35716813;1.42;1.57;0.440
20250613;28.5;28.05;28.7;27.9;1539000;43397789;1.75;-2.23;-0.640
20250612;29.24;29.39;29.55;29.03;1422100;41724783;1.62;0.51;0.150
20250611;28.95;29.24;29.94;28.86;1553000;45652405;1.76;1.11;0.320
20250610;29.1;28.92;29.29;28.56;1124100;32552259;1.28;-1.13;-0.330
20250609;29.28;29.25;29.49;29.03;1229500;35899747;1.4;0.34;0.100
20250606;28.7;29.15;29.23;28.6;2078350;60223031;2.36;0.62;0.180
20250605;28.16;28.97;29.94;27.86;3298500;95342239;3.75;3.1;0.870
20250604;27.76;28.1;28.27;27.71;1166400;32734214;1.33;1.7;0.470
20250603;27.76;27.63;27.97;27.6;1075400;29827718;1.22;-0.72;-0.200
20250530;28.47;27.83;28.5;27.75;1372400;38395122;1.56;-2.52;-0.720
20250529;28.0;28.55;28.56;27.85;1700900;48181965;1.93;2.59;0.720
20250528;28.18;27.83;28.46;27.7;902700;25248818;1.03;-0.68;-0.190
20250527;28.33;28.02;28.36;27.86;1081000;30263988;1.23;-1.13;-0.320
20250526;28.2;28.34;28.63;28.19;843100;23965691;0.96;0.5;0.140
20250523;28.65;28.2;28.96;28.17;1231500;35191517;1.4;-1.95;-0.560
20250522;28.53;28.76;29.0;28.21;1429700;40961400;1.62;0.1;0.030
20250521;29.08;28.73;29.1;28.42;1115600;31979391;1.27;-1.07;-0.310
20250520;28.78;29.04;29.19;28.5;1324000;38332162;1.5;1.4;0.400
20250519;28.52;28.64;28.87;28.36;978500;27906048;1.11;-0.03;-0.010
20250516;28.58;28.65;28.95;28.42;836900;24066257;0.95;0.42;0.120
20250515;28.65;28.53;28.95;28.45;1078300;30848207;1.23;-0.66;-0.190
20250514;28.96;28.72;29.29;28.5;1278700;36835441;1.45;-0.83;-0.240
20250513;29.6;28.96;29.7;28.89;1089200;31808148;1.24;-0.96;-0.280
20250512;29.09;29.24;29.48;29.09;1047650;30685886;1.19;1.04;0.300
20250509;29.3;28.94;29.35;28.83;974900;28339155;1.11;-1.23;-0.360
20250508;28.55;29.3;29.34;28.4;1139100;33136338;1.29;2.06;0.590
20250507;28.88;28.71;29.08;28.4;1291200;37158308;1.47;0.38;0.110
20250506;28.08;28.6;28.62;28.05;1091200;31050678;1.24;2.22;0.620
20250430;27.48;27.98;28.1;27.47;984300;27449729;1.12;1.82;0.500
20250429;26.82;27.48;27.7;26.71;1879500;51597920;2.14;1.74;0.470
20250428;27.89;27.01;28.0;26.93;2433228;66152688;2.77;-5.89;-1.690
20250425;28.44;28.7;28.86;28.31;860300;24638286;0.98;0.91;0.260
20250424;28.66;28.44;28.85;28.2;1073000;30603093;1.22;-0.59;-0.170
20250423;28.38;28.61;28.76;28.28;1301400;37142584;1.48;1.71;0.480
20250422;28.01;28.13;28.22;27.75;973100;27325300;1.11;0.43;0.120
20250421;27.47;28.01;28.06;27.25;1192400;33180851;1.36;2.08;0.570
20250418;27.68;27.44;27.68;27.04;1101328;30118214;1.25;-0.18;-0.050
20250417;27.38;27.49;27.83;27.23;1242479;34348324;1.41;0.4;0.110
20250416;27.96;27.38;28.2;26.9;1364500;37538328;1.55;-2.07;-0.580
20250415;27.99;27.96;28.28;27.67;1862500;51970077;2.12;1.27;0.350
20250414;27.36;27.61;27.81;27.29;1971250;54368625;2.24;2.95;0.790
20250411;25.73;26.82;27.23;25.73;2029500;54315453;2.31;2.29;0.600
20250410;26.3;26.22;27.13;26.18;2308425;61350689;2.62;2.46;0.630
20250409;23.8;25.59;25.85;22.85;2716000;66460900;3.09;2.03;0.510
20250408;26.76;25.08;27.14;24.53;3415979;86430128;3.88;-8.0;-2.180
20250407;28.0;27.26;28.54;27.26;1282300;35195504;1.46;-10.0;-3.030
20250403;30.56;30.29;30.97;29.9;1466971;44590445;1.67;-2.2;-0.680
20250402;31.24;30.97;31.49;30.92;1075621;33528606;1.22;-0.9;-0.280
20250401;30.81;31.25;31.45;30.78;1707800;53221116;1.94;1.53;0.470
20250331;30.51;30.78;30.8;29.81;1747700;52920940;1.99;0.29;0.090
20250328;31.27;30.69;31.33;30.38;1222000;37709403;1.39;-1.63;-0.510
20250327;31.1;31.2;31.5;30.38;1268900;39398703;1.44;-0.19;-0.060
20250326;30.72;31.26;31.75;30.72;1422929;44665113;1.62;0.84;0.260
20250325;31.57;31.0;31.57;30.57;1612600;50038295;1.83;-1.81;-0.570
20250324;32.41;31.57;32.75;30.63;2497000;78963378;2.84;-2.59;-0.840
20250321;33.29;32.41;33.4;32.24;2362700;77276562;2.68;-3.43;-1.150
20250320;33.7;33.56;33.84;33.4;2082239;70019748;2.37;-0.27;-0.090
20250319;34.6;33.65;34.7;33.42;3693700;124848962;4.2;-3.25;-1.130
20250318;34.14;34.78;34.85;33.9;4308846;148798710;4.9;0.99;0.340
20250317;34.78;34.44;34.84;34.12;4053400;139266697;4.61;-1.49;-0.520
20250314;33.99;34.96;35.51;33.51;7331600;254613055;8.33;2.82;0.960
20250313;33.45;34.0;35.0;33.28;5984400;204503139;6.8;1.13;0.380
20250312;33.38;33.62;33.87;33.1;3031000;101840408;3.44;0.75;0.250
20250311;32.76;33.37;33.65;32.5;2924100;97284172;3.32;0.85;0.280
20250310;32.55;33.09;33.33;32.44;2186100;71766015;2.48;1.78;0.580
20250307;32.47;32.51;33.2;32.33;2332600;76398216;2.65;0.12;0.040
20250306;32.77;32.47;32.77;32.41;2223100;72385758;2.53;-0.12;-0.040
20250305;32.08;32.51;32.65;31.82;1688900;54553454;1.92;1.4;0.450
20250304;30.88;32.06;32.18;30.88;1777800;56496940;2.02;1.52;0.480
20250303;31.0;31.58;31.94;30.4;2347400;73855402;2.67;1.9;0.590
20250228;32.58;30.99;32.6;30.92;2777200;87672287;3.16;-5.35;-1.750
20250227;33.69;32.74;33.69;32.2;3483900;114569158;3.96;-2.94;-0.990
20250226;33.62;33.73;33.85;33.35;2698236;90616048;3.07;0.33;0.110
20250225;33.14;33.62;33.96;32.9;3062164;102695696;3.48;-0.24;-0.080
20250224;34.31;33.7;34.39;33.2;4003164;134727241;4.55;-1.75;-0.600
20250221;33.85;34.3;34.55;33.85;5397600;184508497;6.13;1.06;0.360
20250220;34.09;33.94;34.4;33.41;5625864;189991983;6.39;-1.59;-0.550
20250219;32.97;34.49;34.7;32.81;7651536;260246124;8.69;3.05;1.020
20250218;33.0;33.47;34.44;32.94;9204100;310150258;10.46;0.93;0.310
20250217;31.24;33.16;34.16;31.15;8336674;273994716;9.47;6.8;2.110
20250214;31.43;31.05;31.73;30.87;2737700;85488325;3.11;-1.43;-0.450
20250213;32.41;31.5;32.42;31.5;3118300;99035016;3.54;-2.75;-0.890
20250212;31.8;32.39;32.46;31.8;3725700;120219921;4.23;1.28;0.410
20250211;32.19;31.98;32.27;31.78;2844300;91152550;3.23;-0.84;-0.270
20250210;32.62;32.25;32.65;31.75;4009800;128794866;4.56;-0.46;-0.150
20250207;32.22;32.4;32.89;31.88;5903800;191659350;6.71;0.65;0.210
20250206;31.0;32.19;32.22;30.8;4221524;133872992;4.8;3.84;1.190
20250205;31.01;31.0;31.28;30.5;2737100;84617871;3.11;-0.55;-0.170
20250127;31.71;31.17;31.89;31.13;2452921;77260843;2.79;-1.64;-0.520
20250124;31.06;31.69;31.92;31.06;3494700;110057853;3.97;0.76;0.240
20250123;32.06;31.45;32.35;31.45;5138500;163901286;5.84;-1.1;-0.350
20250122;32.03;31.8;32.95;31.73;6134800;197734594;6.97;-1.94;-0.630
20250121;33.18;32.43;33.18;31.81;5993488;193838020;6.81;0.09;0.030
20250120;32.76;32.4;32.98;31.61;6476860;209294749;7.36;-1.22;-0.400
20250117;30.99;32.8;34.03;30.68;11931188;386100981;13.56;6.01;1.860
20250116;30.5;30.94;31.16;30.1;6904300;211033605;7.85;0.42;0.130
20250115;30.0;30.81;31.36;29.95;9283400;282463785;10.55;2.97;0.890
20250114;27.32;29.92;29.92;27.32;1622200;48072356;1.84;10.0;2.720
20250113;28.39;27.2;28.64;26.7;3962950;107968539;4.5;-4.59;-1.310
20250110;30.5;28.51;30.55;28.22;6820850;198748580;7.75;-4.59;-1.370
20250109;27.16;29.88;29.88;27.16;3987433;115897051;4.53;10.01;2.720
20250108;27.5;27.16;27.5;25.97;3584821;96236054;4.07;-1.56;-0.430
